day,month,year,daily_policy_index
11,4,1997,72.63
12,4,1997,46.07
13,4,1997,92.44
14,4,1997,80.07
15,4,1997,35.28
16,4,1997,23.73
17,4,1997,15.91
18,4,1997,42.27
19,4,1997,22.63
20,4,1997,123.84
21,4,1997,17.27
22,4,1997,64.57
23,4,1997,36.18
24,4,1997,10.64
25,4,1997,18.25
26,4,1997,38.35
27,4,1997,94.90
28,4,1997,86.26
29,4,1997,72.65
30,4,1997,29.09
1,5,1997,10.70
2,5,1997,48.22
3,5,1997,46.41
4,5,1997,22.63
5,5,1997,44.04
6,5,1997,77.89
7,5,1997,46.89
8,5,1997,64.34
9,5,1997,66.34
10,5,1997,77.08
11,5,1997,69.80
12,5,1997,64.51
13,5,1997,62.80
14,5,1997,29.53
15,5,1997,108.03
16,5,1997,130.73
17,5,1997,197.85
18,5,1997,90.89
19,5,1997,70.28
20,5,1997,181.99
21,5,1997,109.88
22,5,1997,43.51
23,5,1997,54.37
24,5,1997,38.73
25,5,1997,278.25
26,5,1997,121.40
27,5,1997,92.54
28,5,1997,56.17
29,5,1997,27.80
30,5,1997,50.41
31,5,1997,31.61
1,6,1997,101.45
2,6,1997,26.79
3,6,1997,69.35
4,6,1997,61.05
5,6,1997,33.61
6,6,1997,41.60
7,6,1997,99.58
8,6,1997,109.95
9,6,1997,18.45
10,6,1997,101.64
11,6,1997,72.29
12,6,1997,38.82
13,6,1997,73.87
14,6,1997,141.05
15,6,1997,59.50
16,6,1997,83.53
17,6,1997,36.38
18,6,1997,50.31
19,6,1997,103.73
20,6,1997,44.20
21,6,1997,45.83
22,6,1997,95.33
23,6,1997,66.26
24,6,1997,73.45
25,6,1997,43.52
26,6,1997,72.99
27,6,1997,162.80
28,6,1997,126.55
29,6,1997,146.58
30,6,1997,138.46
1,7,1997,178.41
2,7,1997,52.80
3,7,1997,101.59
4,7,1997,54.30
5,7,1997,61.01
6,7,1997,101.01
7,7,1997,47.17
8,7,1997,260.50
9,7,1997,53.10
10,7,1997,18.15
11,7,1997,19.55
12,7,1997,49.06
13,7,1997,75.95
14,7,1997,37.06
15,7,1997,37.89
16,7,1997,32.21
17,7,1997,28.98
18,7,1997,38.99
19,7,1997,16.27
20,7,1997,43.51
21,7,1997,8.99
22,7,1997,30.29
23,7,1997,25.85
24,7,1997,127.67
25,7,1997,38.40
26,7,1997,40.45
27,7,1997,74.54
28,7,1997,18.16
29,7,1997,21.23
30,7,1997,65.02
31,7,1997,40.88
1,8,1997,19.02
2,8,1997,40.61
3,8,1997,73.55
4,8,1997,9.08
5,8,1997,38.29
6,8,1997,26.17
7,8,1997,69.25
8,8,1997,19.40
9,8,1997,229.45
10,8,1997,48.20
11,8,1997,54.35
12,8,1997,82.51
13,8,1997,77.01
14,8,1997,34.51
15,8,1997,25.93
16,8,1997,104.14
17,8,1997,153.56
18,8,1997,111.83
19,8,1997,58.34
20,8,1997,75.07
21,8,1997,50.07
22,8,1997,80.65
23,8,1997,24.04
24,8,1997,57.78
25,8,1997,137.28
26,8,1997,35.96
27,8,1997,210.89
28,8,1997,31.92
29,8,1997,41.24
30,8,1997,23.30
31,8,1997,100.22
1,9,1997,84.14
2,9,1997,63.71
3,9,1997,51.83
4,9,1997,32.88
5,9,1997,18.42
6,9,1997,14.54
7,9,1997,49.77
8,9,1997,58.88
9,9,1997,28.58
10,9,1997,36.61
11,9,1997,48.50
12,9,1997,23.75
13,9,1997,73.25
14,9,1997,78.66
15,9,1997,58.10
16,9,1997,50.21
17,9,1997,53.67
18,9,1997,62.99
19,9,1997,23.07
20,9,1997,42.35
21,9,1997,110.41
22,9,1997,59.33
23,9,1997,43.26
24,9,1997,30.34
25,9,1997,47.92
26,9,1997,11.77
27,9,1997,36.29
28,9,1997,78.35
29,9,1997,58.32
30,9,1997,49.68
1,10,1997,69.66
2,10,1997,47.33
3,10,1997,29.62
4,10,1997,28.24
5,10,1997,80.37
6,10,1997,75.02
7,10,1997,118.25
8,10,1997,52.79
9,10,1997,46.92
10,10,1997,85.43
11,10,1997,28.40
12,10,1997,87.52
13,10,1997,57.90
14,10,1997,79.99
15,10,1997,23.24
16,10,1997,37.19
17,10,1997,40.70
18,10,1997,7.13
19,10,1997,84.38
20,10,1997,50.42
21,10,1997,7.12
22,10,1997,17.79
23,10,1997,56.91
24,10,1997,113.96
25,10,1997,139.80
26,10,1997,100.22
27,10,1997,128.14
28,10,1997,216.51
29,10,1997,113.56
30,10,1997,103.75
31,10,1997,179.79
1,11,1997,96.69
2,11,1997,118.02
3,11,1997,49.96
4,11,1997,47.98
5,11,1997,82.03
6,11,1997,55.85
7,11,1997,80.28
8,11,1997,27.92
9,11,1997,122.62
10,11,1997,174.74
11,11,1997,79.12
12,11,1997,87.14
13,11,1997,42.07
14,11,1997,44.76
15,11,1997,90.68
16,11,1997,101.55
17,11,1997,66.05
18,11,1997,83.42
19,11,1997,46.34
20,11,1997,31.38
21,11,1997,70.21
22,11,1997,57.29
23,11,1997,82.79
24,11,1997,82.24
25,11,1997,132.76
26,11,1997,109.03
27,11,1997,24.34
28,11,1997,73.04
29,11,1997,121.89
30,11,1997,156.83
1,12,1997,102.73
2,12,1997,85.60
3,12,1997,34.71
4,12,1997,47.26
5,12,1997,56.43
6,12,1997,35.57
7,12,1997,77.46
8,12,1997,58.01
9,12,1997,48.40
10,12,1997,23.22
11,12,1997,98.46
12,12,1997,52.95
13,12,1997,108.90
14,12,1997,103.68
15,12,1997,60.61
16,12,1997,67.40
17,12,1997,53.95
18,12,1997,32.39
19,12,1997,35.64
20,12,1997,43.77
21,12,1997,132.71
22,12,1997,52.12
23,12,1997,36.59
24,12,1997,13.68
25,12,1997,33.27
26,12,1997,49.90
27,12,1997,78.61
28,12,1997,88.49
29,12,1997,148.39
30,12,1997,84.04
31,12,1997,41.02
1,1,1998,81.73
2,1,1998,266.96
3,1,1998,49.13
4,1,1998,167.39
5,1,1998,117.16
6,1,1998,43.33
7,1,1998,152.06
8,1,1998,45.13
9,1,1998,55.25
10,1,1998,122.89
11,1,1998,64.77
12,1,1998,141.94
13,1,1998,48.26
14,1,1998,35.39
15,1,1998,47.49
16,1,1998,71.67
17,1,1998,43.67
18,1,1998,88.64
19,1,1998,59.93
20,1,1998,52.07
21,1,1998,47.02
22,1,1998,21.15
23,1,1998,182.61
24,1,1998,157.20
25,1,1998,105.96
26,1,1998,150.56
27,1,1998,163.66
28,1,1998,329.02
29,1,1998,198.57
30,1,1998,126.04
31,1,1998,203.27
1,2,1998,118.69
2,2,1998,170.29
3,2,1998,162.30
4,2,1998,23.42
5,2,1998,251.97
6,2,1998,60.39
7,2,1998,78.24
8,2,1998,49.33
9,2,1998,40.63
10,2,1998,26.69
11,2,1998,113.71
12,2,1998,40.98
13,2,1998,27.95
14,2,1998,35.39
15,2,1998,87.24
16,2,1998,40.05
17,2,1998,50.88
18,2,1998,22.68
19,2,1998,55.64
20,2,1998,44.92
21,2,1998,20.87
22,2,1998,113.00
23,2,1998,40.06
24,2,1998,108.95
25,2,1998,311.53
26,2,1998,148.25
27,2,1998,56.56
28,2,1998,82.67
1,3,1998,82.62
2,3,1998,32.64
3,3,1998,353.85
4,3,1998,87.60
5,3,1998,115.46
6,3,1998,33.11
7,3,1998,40.46
8,3,1998,88.31
9,3,1998,79.44
10,3,1998,20.47
11,3,1998,38.47
12,3,1998,54.67
13,3,1998,38.75
14,3,1998,27.32
15,3,1998,102.12
16,3,1998,56.09
17,3,1998,26.93
18,3,1998,22.61
19,3,1998,77.19
20,3,1998,44.02
21,3,1998,89.36
22,3,1998,108.07
23,3,1998,48.44
24,3,1998,67.85
25,3,1998,47.41
26,3,1998,84.07
27,3,1998,67.52
28,3,1998,28.29
29,3,1998,63.08
30,3,1998,140.49
31,3,1998,33.10
1,4,1998,45.45
2,4,1998,30.24
3,4,1998,110.42
4,4,1998,112.83
5,4,1998,79.99
6,4,1998,24.59
7,4,1998,26.42
8,4,1998,45.69
9,4,1998,50.14
10,4,1998,81.65
11,4,1998,195.79
12,4,1998,55.09
13,4,1998,111.84
14,4,1998,236.93
15,4,1998,49.07
16,4,1998,128.01
17,4,1998,38.39
18,4,1998,6.95
19,4,1998,57.85
20,4,1998,243.08
21,4,1998,45.42
22,4,1998,44.00
23,4,1998,106.19
24,4,1998,45.01
25,4,1998,27.52
26,4,1998,100.08
27,4,1998,82.83
28,4,1998,19.93
29,4,1998,67.22
30,4,1998,70.54
1,5,1998,141.98
2,5,1998,21.09
3,5,1998,94.99
4,5,1998,66.80
5,5,1998,75.18
6,5,1998,22.86
7,5,1998,49.50
8,5,1998,44.58
9,5,1998,56.59
10,5,1998,59.83
11,5,1998,58.52
12,5,1998,73.57
13,5,1998,28.42
14,5,1998,94.72
15,5,1998,16.54
16,5,1998,40.59
17,5,1998,79.51
18,5,1998,82.85
19,5,1998,131.46
20,5,1998,33.51
21,5,1998,151.65
22,5,1998,90.98
23,5,1998,21.31
24,5,1998,76.61
25,5,1998,66.15
26,5,1998,94.41
27,5,1998,52.74
28,5,1998,47.28
29,5,1998,40.44
30,5,1998,21.19
31,5,1998,76.03
1,6,1998,79.51
2,6,1998,20.28
3,6,1998,64.41
4,6,1998,35.91
5,6,1998,102.93
6,6,1998,21.87
7,6,1998,59.57
8,6,1998,59.13
9,6,1998,20.60
10,6,1998,63.89
11,6,1998,205.03
12,6,1998,34.02
13,6,1998,43.18
14,6,1998,27.50
15,6,1998,42.19
16,6,1998,68.27
17,6,1998,58.12
18,6,1998,271.79
19,6,1998,122.24
20,6,1998,29.72
21,6,1998,72.50
22,6,1998,75.23
23,6,1998,56.16
24,6,1998,29.84
25,6,1998,21.29
26,6,1998,11.81
27,6,1998,37.37
28,6,1998,100.49
29,6,1998,51.72
30,6,1998,42.46
1,7,1998,47.20
2,7,1998,32.50
3,7,1998,45.01
4,7,1998,53.96
5,7,1998,132.51
6,7,1998,8.94
7,7,1998,43.52
8,7,1998,6.16
9,7,1998,32.52
10,7,1998,17.55
11,7,1998,30.26
12,7,1998,69.59
13,7,1998,255.72
14,7,1998,194.68
15,7,1998,23.57
16,7,1998,38.91
17,7,1998,17.90
18,7,1998,14.95
19,7,1998,50.43
20,7,1998,8.52
21,7,1998,162.19
22,7,1998,117.90
23,7,1998,54.71
24,7,1998,42.29
25,7,1998,38.09
26,7,1998,96.24
27,7,1998,42.03
28,7,1998,48.79
29,7,1998,221.73
30,7,1998,89.49
31,7,1998,76.85
1,8,1998,57.30
2,8,1998,86.55
3,8,1998,69.60
4,8,1998,42.61
5,8,1998,166.90
6,8,1998,237.08
7,8,1998,48.00
8,8,1998,38.04
9,8,1998,158.09
10,8,1998,87.78
11,8,1998,71.55
12,8,1998,36.17
13,8,1998,82.24
14,8,1998,78.20
15,8,1998,76.09
16,8,1998,166.93
17,8,1998,85.57
18,8,1998,184.51
19,8,1998,182.62
20,8,1998,87.20
21,8,1998,17.58
22,8,1998,255.47
23,8,1998,61.31
24,8,1998,291.00
25,8,1998,78.49
26,8,1998,71.97
27,8,1998,55.92
28,8,1998,134.93
29,8,1998,227.66
30,8,1998,144.68
31,8,1998,385.54
1,9,1998,284.01
2,9,1998,302.66
3,9,1998,59.62
4,9,1998,96.30
5,9,1998,85.25
6,9,1998,191.43
7,9,1998,195.27
8,9,1998,215.90
9,9,1998,142.81
10,9,1998,166.19
11,9,1998,329.23
12,9,1998,99.33
13,9,1998,166.25
14,9,1998,159.45
15,9,1998,120.83
16,9,1998,55.53
17,9,1998,85.67
18,9,1998,330.02
19,9,1998,105.32
20,9,1998,149.74
21,9,1998,101.35
22,9,1998,240.77
23,9,1998,44.98
24,9,1998,122.66
25,9,1998,43.66
26,9,1998,67.23
27,9,1998,125.60
28,9,1998,120.80
29,9,1998,248.75
30,9,1998,165.53
1,10,1998,195.49
2,10,1998,92.37
3,10,1998,111.05
4,10,1998,139.70
5,10,1998,233.92
6,10,1998,74.94
7,10,1998,118.45
8,10,1998,300.37
9,10,1998,90.86
10,10,1998,184.69
11,10,1998,139.03
12,10,1998,77.23
13,10,1998,88.43
14,10,1998,55.07
15,10,1998,49.68
16,10,1998,90.46
17,10,1998,98.86
18,10,1998,200.06
19,10,1998,71.03
20,10,1998,104.38
21,10,1998,128.40
22,10,1998,54.79
23,10,1998,69.19
24,10,1998,32.78
25,10,1998,160.80
26,10,1998,144.01
27,10,1998,47.07
28,10,1998,200.98
29,10,1998,56.54
30,10,1998,61.93
31,10,1998,56.04
1,11,1998,157.79
2,11,1998,79.09
3,11,1998,54.32
4,11,1998,71.17
5,11,1998,139.86
6,11,1998,70.38
7,11,1998,79.77
8,11,1998,108.74
9,11,1998,76.32
10,11,1998,45.44
11,11,1998,60.76
12,11,1998,73.59
13,11,1998,101.47
14,11,1998,132.02
15,11,1998,226.06
16,11,1998,77.31
17,11,1998,233.96
18,11,1998,115.66
19,11,1998,122.01
20,11,1998,163.70
21,11,1998,152.91
22,11,1998,56.17
23,11,1998,79.06
24,11,1998,96.49
25,11,1998,34.38
26,11,1998,51.88
27,11,1998,48.62
28,11,1998,30.92
29,11,1998,67.50
30,11,1998,50.31
1,12,1998,66.71
2,12,1998,49.78
3,12,1998,30.32
4,12,1998,38.55
5,12,1998,74.79
6,12,1998,149.48
7,12,1998,32.86
8,12,1998,66.10
9,12,1998,50.66
10,12,1998,51.08
11,12,1998,67.06
12,12,1998,83.46
13,12,1998,97.76
14,12,1998,80.07
15,12,1998,98.37
16,12,1998,163.60
17,12,1998,123.05
18,12,1998,129.44
19,12,1998,71.62
20,12,1998,149.21
21,12,1998,124.07
22,12,1998,144.21
23,12,1998,36.70
24,12,1998,24.27
25,12,1998,26.64
26,12,1998,71.80
27,12,1998,212.22
28,12,1998,116.68
29,12,1998,59.00
30,12,1998,58.07
31,12,1998,47.53
1,1,1999,134.97
2,1,1999,137.82
3,1,1999,232.03
4,1,1999,104.50
5,1,1999,54.54
6,1,1999,48.04
7,1,1999,47.82
8,1,1999,102.83
9,1,1999,127.63
10,1,1999,96.68
11,1,1999,67.10
12,1,1999,39.03
13,1,1999,71.91
14,1,1999,40.87
15,1,1999,155.65
16,1,1999,54.88
17,1,1999,85.62
18,1,1999,46.82
19,1,1999,87.45
20,1,1999,87.61
21,1,1999,88.61
22,1,1999,87.33
23,1,1999,53.99
24,1,1999,138.82
25,1,1999,64.16
26,1,1999,51.50
27,1,1999,75.69
28,1,1999,68.09
29,1,1999,81.83
30,1,1999,98.09
31,1,1999,149.10
1,2,1999,146.65
2,2,1999,77.02
3,2,1999,54.03
4,2,1999,18.81
5,2,1999,85.35
6,2,1999,71.26
7,2,1999,95.03
8,2,1999,46.61
9,2,1999,81.34
10,2,1999,85.62
11,2,1999,83.32
12,2,1999,76.36
13,2,1999,31.49
14,2,1999,97.13
15,2,1999,117.03
16,2,1999,20.75
17,2,1999,10.69
18,2,1999,37.16
19,2,1999,46.80
20,2,1999,88.40
21,2,1999,59.71
22,2,1999,44.71
23,2,1999,48.51
24,2,1999,76.69
25,2,1999,32.72
26,2,1999,40.39
27,2,1999,86.17
28,2,1999,68.46
1,3,1999,56.64
2,3,1999,59.88
3,3,1999,20.69
4,3,1999,65.07
5,3,1999,41.79
6,3,1999,188.20
7,3,1999,93.70
8,3,1999,48.80
9,3,1999,43.75
10,3,1999,15.68
11,3,1999,47.35
12,3,1999,55.20
13,3,1999,44.73
14,3,1999,54.41
15,3,1999,59.41
16,3,1999,73.75
17,3,1999,83.06
18,3,1999,46.05
19,3,1999,50.69
20,3,1999,52.52
21,3,1999,116.08
22,3,1999,37.50
23,3,1999,50.96
24,3,1999,15.43
25,3,1999,4.75
26,3,1999,25.54
27,3,1999,52.74
28,3,1999,98.12
29,3,1999,22.11
30,3,1999,74.48
31,3,1999,48.21
1,4,1999,37.63
2,4,1999,37.84
3,4,1999,64.47
4,4,1999,61.02
5,4,1999,70.18
6,4,1999,37.33
7,4,1999,26.06
8,4,1999,56.19
9,4,1999,68.24
10,4,1999,19.71
11,4,1999,103.24
12,4,1999,106.12
13,4,1999,37.23
14,4,1999,35.52
15,4,1999,36.27
16,4,1999,15.39
17,4,1999,6.54
18,4,1999,58.12
19,4,1999,58.92
20,4,1999,71.59
21,4,1999,40.14
22,4,1999,31.95
23,4,1999,25.00
24,4,1999,84.41
25,4,1999,39.60
26,4,1999,126.29
27,4,1999,72.02
28,4,1999,40.98
29,4,1999,18.13
30,4,1999,34.44
1,5,1999,18.96
2,5,1999,59.03
3,5,1999,29.71
4,5,1999,12.23
5,5,1999,20.45
6,5,1999,55.37
7,5,1999,30.98
8,5,1999,33.63
9,5,1999,25.57
10,5,1999,45.13
11,5,1999,18.19
12,5,1999,35.10
13,5,1999,185.17
14,5,1999,81.41
15,5,1999,19.73
16,5,1999,121.90
17,5,1999,108.35
18,5,1999,35.74
19,5,1999,35.40
20,5,1999,41.48
21,5,1999,35.99
22,5,1999,26.77
23,5,1999,59.08
24,5,1999,44.35
25,5,1999,37.40
26,5,1999,56.28
27,5,1999,18.79
28,5,1999,41.30
29,5,1999,47.18
30,5,1999,57.96
31,5,1999,53.14
1,6,1999,28.91
2,6,1999,58.79
3,6,1999,47.93
4,6,1999,16.07
5,6,1999,60.89
6,6,1999,45.52
7,6,1999,15.21
8,6,1999,31.11
9,6,1999,21.24
10,6,1999,62.70
11,6,1999,37.15
12,6,1999,20.65
13,6,1999,106.22
14,6,1999,29.77
15,6,1999,25.28
16,6,1999,42.70
17,6,1999,38.01
18,6,1999,53.85
19,6,1999,77.80
20,6,1999,81.86
21,6,1999,45.86
22,6,1999,32.22
23,6,1999,60.54
24,6,1999,96.81
25,6,1999,27.41
26,6,1999,6.77
27,6,1999,72.45
28,6,1999,39.19
29,6,1999,180.92
30,6,1999,66.53
1,7,1999,143.20
2,7,1999,49.59
3,7,1999,14.55
4,7,1999,76.57
5,7,1999,54.43
6,7,1999,38.63
7,7,1999,23.12
8,7,1999,146.10
9,7,1999,48.36
10,7,1999,100.22
11,7,1999,114.29
12,7,1999,54.85
13,7,1999,13.40
14,7,1999,91.02
15,7,1999,57.08
16,7,1999,70.95
17,7,1999,13.98
18,7,1999,114.73
19,7,1999,54.16
20,7,1999,19.89
21,7,1999,39.04
22,7,1999,29.03
23,7,1999,81.24
24,7,1999,50.34
25,7,1999,107.51
26,7,1999,121.45
27,7,1999,72.28
28,7,1999,60.29
29,7,1999,191.08
30,7,1999,61.20
31,7,1999,34.65
1,8,1999,81.02
2,8,1999,52.98
3,8,1999,64.48
4,8,1999,32.37
5,8,1999,58.54
6,8,1999,145.53
7,8,1999,70.51
8,8,1999,104.56
9,8,1999,85.66
10,8,1999,32.75
11,8,1999,27.65
12,8,1999,30.07
13,8,1999,49.60
14,8,1999,21.11
15,8,1999,62.28
16,8,1999,61.76
17,8,1999,25.98
18,8,1999,26.94
19,8,1999,48.98
20,8,1999,43.38
21,8,1999,84.45
22,8,1999,49.88
23,8,1999,84.06
24,8,1999,70.21
25,8,1999,58.93
26,8,1999,18.99
27,8,1999,39.32
28,8,1999,52.46
29,8,1999,48.57
30,8,1999,37.68
31,8,1999,25.47
1,9,1999,47.59
2,9,1999,55.82
3,9,1999,48.10
4,9,1999,40.31
5,9,1999,77.63
6,9,1999,78.78
7,9,1999,46.35
8,9,1999,10.74
9,9,1999,60.45
10,9,1999,56.59
11,9,1999,63.70
12,9,1999,100.31
13,9,1999,43.76
14,9,1999,25.55
15,9,1999,58.73
16,9,1999,19.10
17,9,1999,72.37
18,9,1999,39.47
19,9,1999,63.98
20,9,1999,51.43
21,9,1999,38.13
22,9,1999,194.88
23,9,1999,33.97
24,9,1999,34.23
25,9,1999,54.99
26,9,1999,95.56
27,9,1999,94.70
28,9,1999,37.42
29,9,1999,90.84
30,9,1999,28.29
1,10,1999,38.24
2,10,1999,143.79
3,10,1999,65.93
4,10,1999,124.98
5,10,1999,65.11
6,10,1999,40.62
7,10,1999,40.94
8,10,1999,28.86
9,10,1999,55.58
10,10,1999,71.51
11,10,1999,41.07
12,10,1999,25.05
13,10,1999,29.98
14,10,1999,68.15
15,10,1999,38.74
16,10,1999,128.07
17,10,1999,67.46
18,10,1999,82.63
19,10,1999,49.16
20,10,1999,40.11
21,10,1999,36.22
22,10,1999,9.73
23,10,1999,6.14
24,10,1999,61.64
25,10,1999,34.20
26,10,1999,65.74
27,10,1999,49.90
28,10,1999,31.30
29,10,1999,56.31
30,10,1999,18.70
31,10,1999,122.43
1,11,1999,48.10
2,11,1999,61.08
3,11,1999,87.78
4,11,1999,49.87
5,11,1999,35.23
6,11,1999,36.77
7,11,1999,81.45
8,11,1999,74.63
9,11,1999,36.17
10,11,1999,40.46
11,11,1999,40.37
12,11,1999,25.73
13,11,1999,30.51
14,11,1999,77.86
15,11,1999,61.09
16,11,1999,47.11
17,11,1999,81.47
18,11,1999,26.76
19,11,1999,29.61
20,11,1999,18.52
21,11,1999,89.07
22,11,1999,61.06
23,11,1999,188.92
24,11,1999,15.80
25,11,1999,49.58
26,11,1999,50.34
27,11,1999,41.34
28,11,1999,63.04
29,11,1999,28.83
30,11,1999,57.28
1,12,1999,24.83
2,12,1999,32.36
3,12,1999,25.18
4,12,1999,55.08
5,12,1999,90.94
6,12,1999,56.13
7,12,1999,90.01
8,12,1999,45.49
9,12,1999,46.63
10,12,1999,24.81
11,12,1999,25.28
12,12,1999,54.58
13,12,1999,32.57
14,12,1999,55.94
15,12,1999,179.89
16,12,1999,63.83
17,12,1999,41.16
18,12,1999,38.93
19,12,1999,132.02
20,12,1999,48.12
21,12,1999,197.33
22,12,1999,275.68
23,12,1999,105.67
24,12,1999,188.06
25,12,1999,40.98
26,12,1999,81.50
27,12,1999,68.92
28,12,1999,37.91
29,12,1999,34.79
30,12,1999,41.46
31,12,1999,29.57
1,1,2000,68.04
2,1,2000,119.36
3,1,2000,35.73
4,1,2000,109.31
5,1,2000,123.22
6,1,2000,53.61
7,1,2000,42.03
8,1,2000,39.10
9,1,2000,86.02
10,1,2000,44.18
11,1,2000,24.59
12,1,2000,49.62
13,1,2000,70.56
14,1,2000,15.12
15,1,2000,57.47
16,1,2000,85.71
17,1,2000,29.56
18,1,2000,52.55
19,1,2000,54.92
20,1,2000,54.93
21,1,2000,81.45
22,1,2000,44.48
23,1,2000,69.76
24,1,2000,35.57
25,1,2000,5.93
26,1,2000,30.54
27,1,2000,46.19
28,1,2000,85.40
29,1,2000,63.10
30,1,2000,50.00
31,1,2000,55.95
1,2,2000,46.63
2,2,2000,58.44
3,2,2000,31.15
4,2,2000,77.90
5,2,2000,137.07
6,2,2000,108.51
7,2,2000,42.67
8,2,2000,71.26
9,2,2000,44.40
10,2,2000,45.04
11,2,2000,48.11
12,2,2000,25.20
13,2,2000,82.31
14,2,2000,54.69
15,2,2000,29.86
16,2,2000,24.55
17,2,2000,31.56
18,2,2000,4.81
19,2,2000,49.28
20,2,2000,47.75
21,2,2000,35.10
22,2,2000,44.84
23,2,2000,29.98
24,2,2000,112.09
25,2,2000,24.16
26,2,2000,18.39
27,2,2000,51.57
28,2,2000,54.00
29,2,2000,36.19
1,3,2000,18.29
2,3,2000,26.53
3,3,2000,137.10
4,3,2000,47.74
5,3,2000,45.74
6,3,2000,74.38
7,3,2000,27.67
8,3,2000,48.34
9,3,2000,86.32
10,3,2000,32.53
11,3,2000,78.57
12,3,2000,81.05
13,3,2000,39.65
14,3,2000,86.89
15,3,2000,66.14
16,3,2000,26.73
17,3,2000,57.01
18,3,2000,24.97
19,3,2000,122.14
20,3,2000,75.61
21,3,2000,83.90
22,3,2000,58.78
23,3,2000,54.19
24,3,2000,48.44
25,3,2000,42.94
26,3,2000,63.28
27,3,2000,87.28
28,3,2000,161.36
29,3,2000,39.02
30,3,2000,102.91
31,3,2000,69.33
1,4,2000,30.05
2,4,2000,102.62
3,4,2000,33.83
4,4,2000,35.50
5,4,2000,69.48
6,4,2000,180.20
7,4,2000,39.52
8,4,2000,117.18
9,4,2000,101.37
10,4,2000,47.49
11,4,2000,29.48
12,4,2000,14.63
13,4,2000,79.12
14,4,2000,38.40
15,4,2000,157.29
16,4,2000,67.43
17,4,2000,73.74
18,4,2000,71.44
19,4,2000,19.92
20,4,2000,13.65
21,4,2000,25.06
22,4,2000,33.65
23,4,2000,78.37
24,4,2000,85.56
25,4,2000,41.96
26,4,2000,57.34
27,4,2000,22.18
28,4,2000,34.08
29,4,2000,43.96
30,4,2000,48.25
1,5,2000,52.41
2,5,2000,69.73
3,5,2000,32.33
4,5,2000,34.84
5,5,2000,66.16
6,5,2000,12.38
7,5,2000,52.70
8,5,2000,67.21
9,5,2000,98.13
10,5,2000,42.48
11,5,2000,37.85
12,5,2000,74.96
13,5,2000,74.65
14,5,2000,105.01
15,5,2000,86.90
16,5,2000,77.65
17,5,2000,88.46
18,5,2000,60.87
19,5,2000,89.47
20,5,2000,204.27
21,5,2000,118.40
22,5,2000,149.16
23,5,2000,84.67
24,5,2000,57.33
25,5,2000,53.02
26,5,2000,67.70
27,5,2000,121.62
28,5,2000,85.05
29,5,2000,90.98
30,5,2000,96.16
31,5,2000,50.57
1,6,2000,35.07
2,6,2000,90.53
3,6,2000,38.47
4,6,2000,69.35
5,6,2000,28.17
6,6,2000,42.22
7,6,2000,47.88
8,6,2000,31.39
9,6,2000,44.63
10,6,2000,58.04
11,6,2000,104.44
12,6,2000,57.43
13,6,2000,30.64
14,6,2000,107.13
15,6,2000,71.23
16,6,2000,55.54
17,6,2000,47.31
18,6,2000,34.95
19,6,2000,56.18
20,6,2000,30.82
21,6,2000,49.88
22,6,2000,84.03
23,6,2000,31.14
24,6,2000,100.87
25,6,2000,85.19
26,6,2000,93.77
27,6,2000,107.03
28,6,2000,166.32
29,6,2000,170.03
30,6,2000,47.40
1,7,2000,67.43
2,7,2000,104.56
3,7,2000,58.73
4,7,2000,40.25
5,7,2000,68.64
6,7,2000,58.15
7,7,2000,36.62
8,7,2000,34.00
9,7,2000,58.56
10,7,2000,22.28
11,7,2000,37.92
12,7,2000,61.09
13,7,2000,46.04
14,7,2000,51.37
15,7,2000,13.72
16,7,2000,113.10
17,7,2000,41.82
18,7,2000,61.51
19,7,2000,35.13
20,7,2000,22.91
21,7,2000,40.18
22,7,2000,46.33
23,7,2000,56.59
24,7,2000,71.02
25,7,2000,55.30
26,7,2000,24.81
27,7,2000,27.11
28,7,2000,64.90
29,7,2000,78.75
30,7,2000,99.04
31,7,2000,72.25
1,8,2000,34.39
2,8,2000,162.04
3,8,2000,35.80
4,8,2000,25.33
5,8,2000,19.82
6,8,2000,61.23
7,8,2000,35.46
8,8,2000,18.69
9,8,2000,39.75
10,8,2000,17.95
11,8,2000,25.45
12,8,2000,26.59
13,8,2000,136.82
14,8,2000,99.39
15,8,2000,75.24
16,8,2000,39.08
17,8,2000,25.95
18,8,2000,34.80
19,8,2000,19.37
20,8,2000,64.16
21,8,2000,42.37
22,8,2000,24.50
23,8,2000,29.26
24,8,2000,26.38
25,8,2000,21.61
26,8,2000,74.00
27,8,2000,72.05
28,8,2000,20.59
29,8,2000,23.52
30,8,2000,118.97
31,8,2000,26.27
1,9,2000,21.40
2,9,2000,36.75
3,9,2000,42.09
4,9,2000,95.25
5,9,2000,34.68
6,9,2000,33.24
7,9,2000,42.87
8,9,2000,79.54
9,9,2000,75.62
10,9,2000,126.48
11,9,2000,89.17
12,9,2000,39.56
13,9,2000,108.67
14,9,2000,63.34
15,9,2000,46.02
16,9,2000,17.14
17,9,2000,87.51
18,9,2000,12.73
19,9,2000,74.58
20,9,2000,39.37
21,9,2000,149.19
22,9,2000,49.24
23,9,2000,111.82
24,9,2000,144.01
25,9,2000,88.30
26,9,2000,48.99
27,9,2000,26.02
28,9,2000,16.09
29,9,2000,99.00
30,9,2000,140.95
1,10,2000,47.24
2,10,2000,64.07
